Food_Code,Raw_Data
Q005,Mud cra b (Scylla tranquebarica) 1 4.36 52.71 38.05 17.87
Q006,Oyste r (Crassostrea sp.) 1 126 27.48 736 190 8.39 137
Q007,"Tiger prawns, brown(Solenocera crassicornis) 1 7.19 3.11 65.63 43.57 1.20 25.87"
Q008,"Tiger Prawns, orang e (Penaeus monodon) 1 5.20 5.31 94.05 72.64 24.59"
P083,Tilap i a (Oreochromis niloticus) 1 134 7.52 49.44 32.45 7.95
P084,Tun a (Euthynnus affinis) 5 207 8.72 1.69 5.46 23.05 4.76 1.98
P085,"Tuna, stripe d (Katsuwonus pelamis) 1 133 25.61"
P086,Valav a (Chirocentrus nudus) 1 73.60 3.48 16.91
P087,Vanjara m (Scomberomorus commerson) 2 603 26.17 6.59 12.16 59.97 9.87 11.94
P088,Vela mee n (Aprion virescens) 1 685 46.68 15.80 16.40
P089,Vo r a (Siganus javus) 2 278 27.36 7.74 10.31 23.58 5.64 4.76
P090,Whale sha r k (Galeocerdo cuvier) 1 84.28 5.18 2.01 7.65 2.69 1.69
P091,Xiphin i s (Xiphias gladius) 1 130 16.28 6.73 3.72 3.95 1.30 0.89
P092,"Z.Eggs, Cat fish (Ompok bimaculatus) 1 905 23.32 290 98.50 18.91 72.11"
Q001,Cra b (Menippe mercenaria) 1 111 16.26
Q002,"Crab, sea (Portunus sanguinolentus) 1 41.99 1.99 5.83 2.42 1.26"
Q003,"Lobster, brown (Thenus orientalis) 1 49.96 1.25 1.65 19.92 2.23 1.40"
Q004,"Lobster, king siz e (Thenus orientalis) 1 101 15.75"
Q005,Mud cra b (Scylla tranquebarica) 1 48.75 11.56 3.26
Q006,Oyste r (Crassostrea sp.) 1 90.00 71.16 55.37 7.36
Q007,"Tiger prawns, brown(Solenocera crassicornis) 1 48.27 2.40 12.55 2.04 0.99"
Q008,"Tiger Prawns, orang e (Penaeus monodon) 1 58.66 5.05 20.99"
P083,Tilap i a (Oreochromis niloticus) 1 35.03 14.76 59.16 413 254 199 26.36
P084,Tun a (Euthynnus affinis) 5 69.44 90.61 40.23 345 660 300 575 46.10
P085,"Tuna, stripe d (Katsuwonus pelamis) 1 37.61 40.39 11.68 191 424 168 306 64.06"
P086,Valav a (Chirocentrus nudus) 1 33.28 38.19 14.57 233 403 107 336 15.60
P087,Vanjara m (Scomberomorus commerson) 2 140 422 115 626 2229 1078 1384 67.71
P088,Vela mee n (Aprion virescens) 1 190 136 94.40 761 1857 851 1199 35.85
P089,Vo r a (Siganus javus) 2 102 54.20 123 333 1207 467 647 19.34
P090,Whale sha r k (Galeocerdo cuvier) 1 37.20 33.44 28.12 109 266 135 220 25.33
P091,Xiphin i s (Xiphias gladius) 1 16.88 24.11 25.23 61.55 363 184 134 27.59
P092,"Z.Eggs, Cat fish (Ompok bimaculatus) 1 223 156 577 1818 1125 1436 269"
Q001,Cra b (Menippe mercenaria) 1 49.09 82.64 108 214 140 256 53.87
Q002,"Crab, sea (Portunus sanguinolentus) 1 31.72 30.35 6.97 67.91 129 64.32 146 23.18"
Q003,"Lobster, brown (Thenus orientalis) 1 26.66 23.17 4.72 40.06 106 72.73 118 32.64"
Q004,"Lobster, king siz e (Thenus orientalis) 1 54.59 67.46 68.32 174 129 206 41.13"
Q005,Mud cra b (Scylla tranquebarica) 1 35.64 41.52 5.53 31.76 95.11 66.63 129 7.10
Q006,Oyste r (Crassostrea sp.) 1 95.01 256 26.65 210 1087 298 651 32.45
Q007,"Tiger prawns, brown(Solenocera crassicornis) 1 22.95 19.83 6.63 35.72 121 76.53 101 70.80"
Q008,"Tiger Prawns, orang e (Penaeus monodon) 1 54.81 69.78 8.28 50.40 177 88.30 204 19.47"
R001,"Clam, green shell(Perna viridis ) 1 42.42 14.06 185 42.78 1.35 57.16"
R002,"Clam, white shell, ribbed (Meretrix meretrix) 1 36.15 10.27 256 132 5.94 52.47"
R003,Octopus (Octopus vulgaris) 1 17.36 173 135 23.57
R004,"Squid, black (Loligo sp.) 1 19.70 201 65.78 6.59"
R005,"Squid, hard shell (Sepia pharaonis) 1 12.75 3.64 135 74.11 1.60 13.13"
R006,"Squid, red (Loligo duvaucelii) 2 31.31 6.46 323 87.45 12.49"
R007,"Squid, white, small(Uroteuthis duvauceli) 1 15.78 182 106 6.79"
S001,Cat fish (Tandanus tandanus) 2 28.88 177 1554 395 16.30 11.03 538
S002,Catla (Catla catla) 6 162 1162 330 15.51 273
S003,Freshwater Eel (Anguilla anguilla) 1 8.87 94.91 640 217 14.44 5.84 204
S004,Gold fish (Carassius auratus) 2 7.45 77.02 647 154 8.78 3.43 260
S005,Pangas (Pangasianodon hypophthalmus) 6 58.54 635 161 7.82 132
S006,Rohu (Labeo rohita) 6 6.94 337 2234 571 13.83 19.47 123
S007,Crab (Pachygrapsus sp.) 1 10.85 131 71.80 29.24
S008,"Prawns, big (Macrobrachium rosenbergii) 1 4.50 53.55 28.81 14.59"
S009,"Prawns, small (Macrobrachium sp.) 3 10.71 133 53.52 22.05"
S010,Tiger prawns (Macrobrachium sp.) 2 4.78 83.75 45.91 16.21
R001,"Clam, green shell (Perna viridis ) 1 18.53 16.55 19.74 2.38"
R002,"Clam, white shell, ribbed (Meretrix meretrix) 1 60.30 14.05 16.94 29.48"
R003,Octopus (Octopus vulgaris) 1 46.38 9.32
R004,"Squid, black (Loligo sp.) 1 36.20 13.63 8.46"
R005,"Squid, hard shell (Sepia pharaonis) 1 37.90 10.63 3.25 2.32"
R006,"Squid, red (Loligo duvaucelii) 2 61.11 9.77 17.81 1.87"
R007,"Squid, white, small (Uroteuthis duvauceli) 1 37.64 18.13 8.22"
S001,Cat fish (Tandanus tandanus) 2 1428 88.89 458 132 36.82 51.98
S002,Catla (Catla catla) 6 910 53.36 214 89.97 26.26
S003,Freshwater Eel (Anguilla anguilla) 1 493 35.62 190 90.12 20.95 24.90
S004,Gold fish (Carassius auratus) 2 715 102 302 26.52 24.29
S005,Pangas (Pangasianodon hypophthalmus) 6 510 71.60 221 57.41 16.97
S006,Rohu (Labeo rohita) 6 2401 93.13 531 46.60 44.91
S007,Crab (Pachygrapsus sp.) 1 111 16.26
S008,"Prawns, big (Macrobrachium rosenbergii) 1 39.93 2.25 17.75 3.91"
S009,"Prawns, small (Macrobrachium sp.) 3 130 41.37 14.44"
S010,Tiger prawns (Macrobrachium sp.) 2 95.76 7.92 29.27
R001,"Clam, green shell (Perna viridis ) 1 41.76 80.79 9.94 108 285 92.24 263 43.74"
R002,"Clam, white shell, ribbed (Meretrix meretrix) 1 47.16 85.90 21.13 217 441 127 418 23.98"
R003,Octopus (Octopus vulgaris) 1 121 72.24 181 325 69.95 383 118
R004,"Squid, black (Loligo sp.) 1 47.53 70.73 261 287 56.42 388 231"
R005,"Squid, hard shell (Sepia pharaonis) 1 57.49 48.52 14.05 178 227 61.67 303 60.32"
R006,"Squid, red (Loligo duvaucelii) 2 72.08 82.28 29.27 342 448 83.36 545 126"
R007,"Squid, white, small (Uroteuthis duvauceli) 1 67.70 95.50 269 304 62.57 441 324"
S001,Cat fish (Tandanus tandanus) 2 80.31 78.77 140 2182 2055 978 84.01
S002,Catla (Catla catla) 6 120 123 242 1670 1237 815 64.42
S003,Freshwater Eel (Anguilla anguilla) 1 137 17.91 119 981 733 600 58.64
S004,Gold fish (Carassius auratus) 2 130 69.13 73.36 1077 625 0.85
S005,Pangas (Pangasianodon hypophthalmus) 6 66.70 42.15 106 863 714 510
S006,Rohu (Labeo rohita) 6 53.52 23.61 46.72 2047 2618 747 47.72
S007,Crab (Pachygrapsus sp.) 1 49.09 82.64 108 214 140 256 52.91
S008,"Prawns, big (Macrobrachium rosenbergii) 1 17.87 27.14 27.94 86.86 56.77 94.61 87.28"
S009,"Prawns, small(Macrobrachium sp.) 3 39.35 58.02 12.73 197 152 166 112"
S010,Tiger prawns (Macrobrachium sp.) 2 53.06 36.11 17.38 134 120 136 78.87
A001,1 1.86 2.82 4.83 5.45 1.86 1.60 3.98 3.02 1.50 4.34
A002,6 1.98±0.50 2.85±0.04 4.94±0.17 5.50±0.35 1.95±0.12 1.51±0.15 4.75±0.41 2.99±0.21 1.69±0.10 4.30±0.27
A003,Bajra (Pennisetum typhoideum) 6 2.15±0.37 3.45±0.74 8.52±0.86 3.19±0.49 2.11±0.50 1.23±0.33 4.82±1.18 3.55±0.40 1.33±0.30 4.79±1.04
A004,Barley (Hordeum vulgare) 6 2.13±0.23 3.63±0.40 6.49±0.41 3.42±0.19 1.86±0.04 2.20±0.27 4.88±0.44 3.30±0.14 1.28±0.07 4.78±0.49
A005,Jowar (Sorghum vulgare) 6 2.07±0.20 3.45±0.63 12.03±1.51 2.31±0.40 1.52±0.50 1.06±0.30 5.10±0.50 2.96±0.17 1.03±0.21 4.51±0.71
A006,"Maize, dry (Zea mays) 6 2.70±0.21 3.67±0.22 12.24±0.57 2.64±0.18 2.10±0.17 1.55±0.14 5.14±0.29 3.23±0.29 0.57±0.12 5.41±0.71"
A007,"Maize, tender, local (Zea mays) 6 2.15±0.47 3.55±0.21 10.09±1.65 2.02±0.39 1.67±0.06 1.18±0.32 3.95±1.15 2.97±0.42 0.58±0.07 3.54±0.37"
A008,"Maize, tender, sweet (Zea mays) 4 2.16±0.18 3.45±0.08 10.61±0.71 2.06±0.17 1.76±0.09 1.36±0.15 3.05±0.21 2.88±0.53 0.70±0.05 3.88±0.29"
A009,Quinoa(Chenopodium quinoa) 1 2.98 3.75 6.08 5.55 2.24 1.85 4.35 3.01 1.25 4.55
A010,Ragi (Eleusine coracana) 5 2.37±0.46 3.70±0.44 8.86±0.54 2.83±0.34 2.74±0.27 1.48±0.23 5.70±1.27 3.84±0.45 0.91±0.30 5.65±0.44
A011,Rice flakes (Oryza sativa ) 6 2.28±0.10 3.62±0.79 8.05±0.64 3.62±0.27 2.11±0.51 1.65±0.47 5.22±0.24 3.17±0.40 1.11±0.13 5.40±1.23
A012,Rice puffed (Oryza sativa ) 6 2.11±0.13 3.68±0.88 7.75±0.47 3.14±0.21 2.00±0.32 1.34±0.13 5.33±0.27 3.03±0.44 1.07±0.29 5.37±1.33
A013,"Rice, raw, brown (Oryza sativa ) 6 2.36±0.18 4.08±0.51 8.40±0.55 3.63±0.29 2.39±0.26 2.02±0.12 5.50±0.49 3.38±0.25 1.00±0.17 6.72±0.36"
A014,"Rice, parboiled, milled (Oryza sativa ) 6 2.35±0.18 4.14±0.08 8.08±0.06 3.42±0.10 2.48±0.24 2.15±0.08 5.14±0.10 3.24±0.12 1.15±0.06 6.26±0.13"
A015,"Rice, raw, milled (Oryza sativa ) 6 2.45±0.30 4.29±0.23 8.09±0.40 3.70±0.39 2.60±0.34 1.84±0.18 5.36±0.43 3.28±0.27 1.27±0.14 6.06±0.02"
A016,Samai (Panicum miliare) 6 2.35±0.18 4.14±0.08 8.08±0.06 2.42±0.10 2.21±0.10 1.85±0.14 6.14±0.10 4.24±0.12 1.35±0.10 5.31±0.16
A017,Varagu (Paspalum scrobiculatum) 5 2.14±0.07 4.55±0.22 11.96±1.65 1.42±0.17 2.69±0.16 1.92±0.05 6.27±0.34 3.89±0.16 1.32±0.19 5.49±0.23
A018,6 1.95±0.23 3.19±0.27 6.22±0.46 2.05±0.18 1.64±0.20 2.03±0.27 4.29±0.28 2.34±0.08 1.04±0.16 4.01±0.44
A019,"Wheat flour, atta (Triticum aestivum) 6 2.56±0.25 3.78±0.21 6.13±0.48 2.42±0.22 1.77±0.08 2.24±0.18 5.03±0.14 2.58±0.14 0.99±0.16 5.12±0.48"
A001,1
A002,6
A003,Bajra (Pennisetum typhoideum) 6
A004,Barley (Hordeum vulgare) 6
A005,Jowar (Sorghum vulgare) 6
A006,"Maize, dry (Zea mays) 6"
A007,"Maize, tender, local (Zea mays) 6"
A008,"Maize, tender, sweet (Zea mays) 4"
A009,Quinoa(Chenopodium quinoa) 1
A010,Ragi (Eleusine coracana) 5
A011,Rice flakes (Oryza sativa ) 6
A012,Rice puffed (Oryza sativa ) 6
A013,"Rice, raw, brown (Oryza sativa ) 6"
A014,"Rice, parboiled, milled (Oryza sativa ) 6"
A015,"Rice, raw, milled (Oryza sativa ) 6"
A016,Samai (Panicum miliare) 6
A017,Varagu (Paspalum scrobiculatum) 5
A018,6
A019,"Wheat flour, atta (Triticum aestivum) 6"
A020,"Wheat, whole (Triticum aestivum) 6 2.65±0.31 3.83±0.20 6.81±0.33 3.13±0.26 1.75±0.21 2.35±0.23 4.75±0.38 3.01±0.17 1.40±0.10 5.11±0.05"
A021,"Wheat, bulgur (Triticum aestivum) 6 2.23±0.25 3.48±0.28 6.61±0.66 2.42±0.10 1.62±0.36 1.96±0.05 4.46±2.10 2.46±0.34 1.11±0.15 4.28±0.25"
A022,"Wheat, semolina (Triticum aestivum) 6 2.38±0.27 3.43±0.26 6.71±0.59 2.54±0.13 1.57±0.23 1.79±0.03 4.77±0.32 2.71±0.15 1.04±0.12 4.47±0.39"
A023,"Wheat, vermicelli (Triticum aestivum) 6 1.76±0.11 1.56±0.56 5.23±1.23 1.83±0.04 1.17±0.14 1.83±0.02 4.90±1.74 2.26±0.16 1.07±0.09 3.54±1.35"
A024,6 1.63±0.23 1.46±0.13 5.63±0.24 1.54±0.30 1.15±0.08 1.85±0.08 4.96±2.06 2.25±0.28 0.99±0.14 3.71±0.24
B001,"Bengal gram, dal (Cicer arietinum) 6 2.39±0.34 4.25±0.26 6.91±0.65 6.06±0.52 1.12±0.31 0.84±0.14 5.97±1.06 3.24±0.34 1.09±0.25 4.09±0.41"
B002,"Bengal gram, whole (Cicer arietinum) 6 2.51±0.18 4.34±0.23 7.40±0.31 6.59±0.25 1.16±0.16 1.27±0.09 6.26±0.70 3.55±0.31 0.95±0.07 4.58±0.51"
B003,"Black gram, dal (Phaseolus mungo) 6 2.64±0.11 3.75±0.92 7.93±0.45 6.22±0.21 1.31±0.35 0.49±0.04 5.68±0.91 2.99±0.19 1.07±0.12 4.61±1.06"
B004,6 2.85±0.08 3.42±0.82 7.58±0.62 6.35±0.53 1.17±0.38 0.58±0.12 5.90±0.38 2.87±0.63 0.98±0.14 4.11±0.88
B005,"Cowpea, brown (Vigna catjang) 6 2.93±0.42 4.10±0.58 7.49±1.23 6.67±1.26 1.38±0.16 0.57±0.09 5.47±0.49 3.80±0.61 1.05±0.03 4.87±0.59"
B006,"Cowpea, white (Vigna catjang) 1 3.25 4.40 7.96 7.14 1.53 0.60 5.63 4.10 0.92 5.31"
B007,"Field bean, black (Phaseolus vulgaris) 1 3.21 4.57 8.91 6.79 1.36 0.59 5.88 4.12 0.73 5.24"
B008,"Field bean, brown (Phaseolus vulgaris) 1 3.23 4.59 8.88 6.75 1.38 0.52 5.72 3.97 0.78 5.16"
B009,"Field bean, white (Phaseolus vulgaris) 5 2.82±0.76 4.41±0.36 8.48±0.66 6.13±0.68 1.40±0.18 0.57±0.09 5.76±0.32 3.97±0.31 0.89±0.07 4.96±0.36"
B010,"Green gram, dal (Vigna radiata) 6 2.55±0.26 4.07±1.11 7.90±0.99 6.09±1.06 1.05±0.23 0.43±0.10 6.20±0.61 3.36±0.60 1.24±0.42 5.21±1.28"
B011,"Green gram, whole (Vigna radiata) 6 2.85±0.26 4.17±0.37 7.45±0.50 6.60±0.33 1.21±0.20 0.74±0.03 6.21±0.39 3.20±0.18 1.02±0.14 5.45±0.37"
B012,"Horse gram, whole (Dolichos biflorus) 6 2.70±0.28 3.72±0.83 6.79±0.81 6.24±0.57 0.73±0.30 0.75±0.19 8.08±0.60 3.32±0.10 1.08±0.25 4.16±0.96"
B013,Lentil dal (Lens culinaris) 6 1.93±0.32 3.74±0.91 7.10±0.86 6.12±0.71 0.54±0.19 0.55±0.07 5.10±0.73 3.31±0.24 0.81±0.07 5.02±0.39
B014,"Lentil whole, brown (Lens culinaris) 6 2.07±0.14 4.17±0.05 7.36±0.34 6.78±0.51 0.84±0.03 1.18±0.04 4.61±0.68 3.35±0.05 0.76±0.04 4.85±0.06"
B015,2 2.26 4.12 7.47 6.43 0.84 1.06 4.67 3.49 0.75 4.75
A020,"Wheat, whole (Triticum aestivum) 6 3.64±0.21 5.13±0.33 5.44±0.33 27.06±1.76 4.19±0.23 10.25±1.49 4.80±0.14 3.12±0.31"
A021,"Wheat, bulgur (Triticum aestivum) 6 3.48±0.42 5.36±0.54 5.15±0.19 30.48±5.06 4.27±0.19 10.49±0.52 4.87±0.17 2.46±1.23"
A022,"Wheat, semolina (Triticum aestivum) 6 3.46±0.35 4.34±0.20 4.94±0.21 31.05±1.75 3.50±0.11 9.49±0.84 4.44±0.67 3.00±0.24"
A023,"Wheat, vermicelli (Triticum aestivum) 6 3.59±0.13 2.98±0.43 5.39±0.97 31.96±1.20 4.54±1.77 9.89±1.65 5.33±0.62 2.18±0.76"
A024,6 3.74±0.55 2.84±0.49 4.78±0.75 34.08±0.60 4.35±0.47 9.43±0.72 5.35±0.41 1.92±0.82
B001,"Bengal gram, dal (Cicer arietinum) 6 4.11±0.36 8.83±0.53 11.73±0.80 16.52±0.10 3.46±0.24 3.53±0.25 4.56±0.45 2.72±0.29"
B002,"Bengal gram, whole (Cicer arietinum) 6 4.67±0.56 8.59±0.58 11.78±1.60 17.27±1.08 3.95±0.16 3.74±0.19 5.10±0.65 2.88±0.15"
B003,"Black gram, dal (Phaseolus mungo) 6 4.73±0.57 6.25±0.47 11.96±0.71 18.38±1.37 3.38±0.26 3.73±0.28 5.54±0.61 3.04±0.23"
B004,6 4.64±0.82 6.06±0.49 13.12±1.60 19.00±1.10 3.80±0.41 4.03±0.13 5.29±0.69 3.06±0.17
B005,"Cowpea, brown (Vigna catjang) 6 4.24±0.57 7.10±1.36 10.11±1.15 19.02±2.19 4.69±0.51 4.60±0.28 4.44±0.18 2.83±0.26"
B006,"Cowpea, white (Vigna catjang) 1 5.06 7.44 11.01 18.20 4.09 4.05 4.80 3.25"
B007,"Field bean, black (Phaseolus vulgaris) 1 5.47 7.49 10.47 17.14 4.74 4.43 5.76 4.00"
B008,1 5.37 7.71 10.07 17.28 4.25 4.43 5.61 3.85
B009,5 5.19±0.37 7.01±0.73 10.61±0.60 16.59±2.32 4.04±0.28 4.24±0.31 5.51±0.40 3.84±0.21
B010,6 4.59±0.33 6.51±0.58 12.10±2.16 17.43±2.22 3.70±0.53 3.67±0.67 5.01±0.53 2.95±0.44
B011,6 4.94±0.77 6.62±0.30 10.99±0.94 18.59±1.15 3.78±0.39 4.07±0.49 5.50±0.82 2.83±0.27
B012,"Horse gram, whole (Dolichos biflorus) 6 4.60±0.75 5.87±0.27 11.24±1.19 18.54±1.69 4.03±0.34 3.72±0.34 5.19±0.75 3.18±0.26"
B013,Lentil dal (Lens culinaris) 6 4.45±0.70 7.92±0.44 12.69±1.67 18.31±0.61 3.67±0.26 3.63±0.31 4.90±0.64 2.95±0.21
B014,"Lentil whole, brown (Lens culinaris) 6 5.75±0.61 7.44±2.06 12.48±1.70 17.25±1.68 4.78±0.08 5.01±1.49 5.51±0.21 2.40±0.77"
B015,2 5.59 7.74 12.93 16.48 4.89 4.50 5.68 2.81
B016,Moth bean (Vigna aconitifolia) 6 2.80±0.29 4.17±0.57 7.85±0.73 6.63±0.60 0.97±0.20 0.43±0.06 5.85±0.70 3.63±0.11 0.92±0.04 4.90±0.47
B017,"Peas, dry (Pisum sativum) 6 2.34±0.09 3.87±0.46 7.02±0.38 7.12±0.51 0.68±0.19 0.82±0.15 4.76±0.23 3.65±0.15 0.86±0.19 4.67±0.66"
B018,"Rajmah, black (Phaseolus vulgaris) 2 2.44 3.91 6.84 6.01 0.79 0.72 5.32 3.91 1.22 4.83"
B019,"Rajmah, brown (Phaseolus vulgaris) 6 2.71±0.22 4.27±0.50 7.93±0.43 6.67±0.18 0.97±0.26 0.62±0.21 5.91±0.56 4.35±0.21 1.04±0.13 5.21±0.69"
B020,"Rajmah, red (Phaseolus vulgaris) 3 2.70±0.30 4.23±0.38 7.78±0.71 6.71±0.81 0.88±0.40 0.70±0.18 5.90±0.56 4.18±0.65 1.05±0.27 5.07±0.71"
B021,"Red gram, dal (Cajanus cajan) 6 3.16±0.27 3.42±0.43 6.73±0.56 6.16±0.28 0.87±0.22 0.67±0.12 8.76±1.02 3.26±0.17 0.71±0.11 4.38±0.30"
B022,"Red gram, whole (Cajanus cajan) 6 3.28±0.13 3.38±0.49 6.88±0.48 7.07±0.37 0.92±0.32 0.91±0.07 8.71±0.82 3.38±0.21 0.75±0.17 4.17±0.65"
B023,Ricebean (Vigna umbellata) 1 3.23 3.80 7.86 6.75 1.12 1.02 7.56 3.52 0.82 5.23
B024,"Soybean, brown (Glycine max) 6 2.40±0.28 4.57±0.33 8.27±0.17 7.67±0.11 1.46±0.11 1.56±0.08 4.73±0.77 3.47±0.17 1.59±0.26 5.04±0.59"
B025,"Soybean, white (Glycine max) 1 2.55 4.59 8.14 7.18 1.55 1.44 5.01 3.88 1.68 5.53"
C001,Agathi leaves (Sesbania grandiflora) 1 2.39 2.80 7.58 7.62 1.28 0.85 6.03 5.39 1.77 5.99
C002,6 2.12±0.35 4.39±0.65 8.04±0.79 5.48±0.35 1.38±0.06 0.82±0.14 5.68±0.65 4.16±0.36 1.01±0.08 5.03±0.82
C003,1 2.01 4.31 8.20 5.58 1.63 0.96 4.77 4.04 1.20 5.24
C004,4 2.15±0.15 4.33±1.25 8.40±0.89 5.26±1.33 1.44±0.39 1.06±0.22 5.88±0.10 4.39±0.60 1.08±0.11 4.98±1.37
C005,4 1.95±0.24 4.05±0.18 7.66±0.48 4.99±0.15 1.25±0.03 0.71±0.09 5.00±0.82 4.40±0.30 0.89±0.21 4.18±1.06
C006,2 1.90 3.03 7.57 4.74 1.10 0.75 4.34 4.44 1.17 4.12
C007,Basella leaves (Basella alba) 2 2.20 3.30 7.68 5.16 0.90 0.79 4.17 4.01 1.88 3.88
C008,Bathua leaves (Chenopodium album) 2 1.76 4.83 8.99 3.77 1.77 0.89 5.73 4.95 1.08 6.07
C009,Beet greens (Beta vulgaris) 6 1.59±0.16 2.62±0.14 5.17±0.20 4.34±0.65 0.76±0.24 0.92±0.06 3.63±0.05 3.76±0.40 0.82±0.15 4.27±0.07
B016,Moth bean (Vigna aconitifolia) 6 5.00±0.42 7.68±0.76 10.54±0.81 16.89±1.33 3.68±0.31 3.95±0.48 5.04±0.38 2.92±0.37
B017,"Peas, dry (Pisum sativum) 6 4.51±0.44 8.09±0.30 11.34±0.72 17.52±0.81 4.19±0.16 3.73±0.19 4.83±0.38 3.25±0.19"
B018,"Rajmah, black (Phaseolus vulgaris) 2 4.68 5.81 12.96 18.89 3.42 3.23 5.10 3.10"
B019,"Rajmah, brown (Phaseolus vulgaris) 6 4.59±0.34 5.96±0.25 11.35±0.95 16.60±0.73 3.90±0.12 3.63±0.27 5.81±0.44 3.24±0.14"
B020,"Rajmah, red (Phaseolus vulgaris) 3 4.57±0.53 6.10±0.85 10.50±0.85 16.01±2.17 3.78±0.49 3.40±0.58 5.74±0.90 3.12±0.37"
B021,"Red gram, dal (Cajanus cajan) 6 4.49±0.87 5.87±0.34 10.26±1.05 21.50±1.33 3.23±0.18 3.94±0.53 4.26±0.43 2.32±0.25"
B022,"Red gram, whole (Cajanus cajan) 6 4.35±0.41 5.98±0.33 10.41±0.95 20.27±0.94 3.33±0.25 3.93±0.47 4.40±0.41 2.54±0.25"
B023,Ricebean (Vigna umbellata) 1 4.76 5.58 10.12 17.32 4.28 4.20 4.83 3.12
B024,"Soybean, brown (Glycine max) 6 4.32±0.61 6.62±0.50 11.47±1.19 18.27±1.26 3.79±0.31 4.40±0.20 4.91±0.66 3.21±0.30"
B025,"Soybean, white (Glycine max) 1 4.33 7.33 11.40 16.78 3.89 3.24 4.62 3.32"
C001,Agathi leaves (Sesbania grandiflora) 1 7.22 4.58 10.61 15.78 5.47 4.63 4.44 3.76
C002,6 6.55±0.66 6.10±0.49 9.22±0.71 12.75±1.46 5.59±0.53 4.45±0.43 4.62±0.28 3.69±0.38
C003,1 6.56 5.83 9.14 12.86 5.12 4.07 4.50 3.01
C004,4 7.89±0.65 6.61±1.05 9.91±1.40 13.04±2.34 5.93±0.67 4.93±0.67 4.89±0.15 3.76±0.13
C005,4 8.42±1.34 5.78±0.81 10.87±1.05 11.77±0.21 6.10±0.48 5.39±0.71 5.29±0.33 3.43±0.40
C006,2 8.34 5.40 9.74 11.98 6.10 5.31 5.23 3.42
C007,Basella leaves (Basella alba) 2 7.42 5.18 9.22 12.97 5.71 4.83 4.61 3.44
C008,Bathua leaves (Chenopodium album) 2 6.52 5.04 10.04 13.68 7.18 4.72 4.16 3.98
C009,Beet greens (Beta vulgaris) 6 6.19±0.32 2.91±0.50 6.91±0.71 12.10±0.67 4.25±0.13 3.96±0.13 3.76±0.52 2.96±0.20
C010,6 0.80±0.09 2.05±0.26 7.87±0.65 2.30±0.41 0.72±0.17 0.42±0.26 4.58±1.11 4.25±0.60 1.00±0.45 3.46±0.36
C011,"Betel leaves, small (Piper betle) 4 0.81±0.03 2.59±1.26 7.86±1.60 2.27±0.13 0.76±0.23 0.38±0.10 4.73±1.81 4.57±0.42 0.69±0.18 3.93±1.61"
C012,1 1.79 3.58 5.04 3.50 1.34 0.67 3.23 4.30 0.93 4.74
C013,"Cabbage, Chinese (Brassica rupa) 1 1.97 5.72 5.69 5.78 1.06 0.94 3.27 4.01 1.24 5.40"
C014,1 1.62 3.81 6.67 3.62 1.11 0.91 4.56 4.04 1.24 5.64
C015,6 1.56±0.36 3.56±0.61 5.31±0.79 3.12±0.88 1.06±0.22 0.90±0.23 2.56±0.64 3.76±0.56 0.93±0.04 4.83±1.23
C016,2 1.62 3.56 5.31 2.85 0.85 0.63 2.21 2.67 0.82 5.47
C017,6 1.88±0.19 3.37±0.16 5.36±0.29 4.01±0.08 0.99±0.09 0.68±0.04 4.16±0.41 4.01±0.04 1.12±0.34 4.93±0.38
C018,6 3.40±1.66 3.51±1.02 7.45±0.50 4.26±0.62 1.79±0.48 1.07±0.30 4.43±0.74 4.53±0.25 1.01±0.30 4.64±1.52
C019,Drumstick leaves (Moringa oleifera) 3 2.06±0.21 3.10±1.17 6.70±0.59 4.38±0.29 0.92±0.17 0.75±0.04 6.45±0.58 3.75±0.47 1.27±0.23 4.38±1.28
C020,5 2.40±0.23 4.47±0.55 7.50±0.63 5.88±1.09 1.28±0.10 0.74±0.19 5.52±0.23 4.90±0.61 0.99±0.13 6.27±0.60
C021,Garden cress (Lepidium sativum) 2 1.42 4.51 9.23 4.54 1.95 0.67 4.72 4.95 1.26 6.17
C022,4 2.61±0.11 3.64±0.79 7.60±0.37 5.61±0.26 1.31±0.11 0.73±0.13 5.04±0.28 4.63±0.16 1.07±0.25 4.55±1.16
C023,"Gogu leaves, red (Hibiscus cannabinus) 1 2.72 4.34 8.60 6.03 1.76 0.86 5.65 5.10 1.04 6.02"
C024,2 1.96 4.31 7.20 4.27 1.37 0.95 4.93 4.45 1.05 5.70
C025,Lettuce (Lactuca sativa) 3 1.74±0.19 3.49±1.44 6.90±1.45 5.22±0.37 0.95±0.37 0.87±0.10 3.61±1.49 4.50±0.57 1.23±0.41 4.95±0.58
C026,Mustard leaves (Brassica juncea) 3 1.91±0.23 3.22±0.15 6.57±0.01 5.42±0.34 0.74±0.09 1.02±0.13 3.53±0.67 4.08±0.57 1.31±0.14 3.52±0.43
C027,1 2.48 3.78 7.98 6.26 1.96 1.12 5.89 5.03 1.23 5.67
C028,Parsley (Petroselinum crispum) 3 1.76±0.16 4.78±0.24 7.82±0.82 5.75±0.86 1.32±0.13 0.87±0.05 5.31±0.39 4.91±0.39 1.68±0.06 6.19±0.33
C029,Ponnaganni (Alternanthera sessilis) 2 1.87 4.89 8.77 5.01 1.58 0.93 5.41 5.35 1.18 5.95
